mdl,idx,plot_label,group_vars,gr_var,direct_var,model,model_data,test_data,in_AIC,in_AICc,in_BIC,in_R2,in_RMSE,in_nRMSEq,in_nRMSEd,out_R2,out_RMSE,in_spear,out_spear,in_cover,out_cover,in_AUC,out_AUC,gr_rej
1,23,dmskw_23_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-07-04'),model_dat_daily %>% filter(coll_date > '2021-07-04' & coll_date <= '2021-07-18'),-1557.1450026065718,-1556.936565882006,-1533.0480596483817,0.27446687021557015,0.03570266297654112,0.702032005361605,0.33742277353962336,-3.005823393557664,0.034070296975524814,0.564430006763877,-0.769,0.14634146341463414,1,0.8114129396024465,NA,FALSE
1,24,dmskw_24_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2021-07-18'),model_dat_daily %>% filter(coll_date > '2021-07-18' & coll_date <= '2021-08-01'),-1614.1403965720187,-1613.938957723098,-1589.841995840627,0.3242590377219271,0.035559180100675186,0.6498336256883114,0.3247317135487635,-11.782344284922576,0.03660988522528804,0.5950468342989453,0.707,0.14858490566037735,1,0.8240068584661976,NA,FALSE
1,25,dmskw_25_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-01-30'),model_dat_daily %>% filter(coll_date > '2022-01-30' & coll_date <= '2022-02-13'),-1727.244229723541,-1726.994786516414,-1698.3714459872815,0.38214025995159573,0.03600779819903315,0.6839613733965818,0.3132971398790824,-0.06314145408578842,0.029141098671950024,0.6344104363717268,-0.175,0.12910284463894967,1,0.8478506787330317,NA,FALSE
1,26,dmskw_26_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-02-13'),model_dat_daily %>% filter(coll_date > '2022-02-13' & coll_date <= '2022-02-27'),-1777.1795072044447,-1776.9365570959847,-1748.125287825321,0.425645058364037,0.035846420317205724,0.6895207062649266,0.2959831922980479,-1.9108090562085192,0.044102315412468146,0.657748509156347,0.204,0.13219616204690832,0.8571428571428571,0.8552127426653043,NA,FALSE
1,27,dmskw_27_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-02-27'),model_dat_daily %>% filter(coll_date > '2022-02-27' & coll_date <= '2022-03-13'),-1801.774127476476,-1801.5348112371598,-1772.616202496856,0.4266567725339626,0.03592706753089893,0.671905495138174,0.2888891906178473,-3.0683875635354596,0.04523126520441054,0.6654584838698481,0.396,0.13865546218487396,0.8571428571428571,0.8591872948274333,0.6538461538461539,FALSE
1,28,dmskw_28_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-03-13'),model_dat_daily %>% filter(coll_date > '2022-03-13' & coll_date <= '2022-03-27'),-1852.3341298706434,-1852.1017647254153,-1822.973292132911,0.42100484295256513,0.03603152192193292,0.6781063590122202,0.2883664744802787,-19.77642039554351,0.07354790633992679,0.6716099221122941,-0.088,0.14081632653061224,0.5,0.8627974989915288,0.6818181818181819,FALSE
1,29,dmskw_29_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-03-27'),model_dat_daily %>% filter(coll_date > '2022-03-27' & coll_date <= '2022-04-10'),-1875.283799717394,-1875.057993265781,-1845.7257658408944,0.3719043310570366,0.03713378722076818,0.7049207809670633,0.3032784491285962,-26.431165118065298,0.07354573256282616,0.6289668941449175,0.249,0.15674603174603174,0.6428571428571429,0.8397367879258192,NA,FALSE
1,30,dmskw_30_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-04-10'),model_dat_daily %>% filter(coll_date > '2022-04-10' & coll_date <= '2022-04-24'),-1898.0387294890272,-1897.81912164589,-1868.2889027932108,0.32838988936456737,0.038214671652249475,0.7101413299816846,0.31463830488162625,-8.536376332342632,0.06450650309843618,0.5844231273596188,-0.145,0.15444015444015444,0.7857142857142857,0.8366598443312369,NA,FALSE
1,31,dmskw_31_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-04-24'),model_dat_daily %>% filter(coll_date > '2022-04-24' & coll_date <= '2022-05-08'),-1930.399426239911,-1930.1856857818957,-1900.4629218145199,0.3040098975732757,0.03891476244767842,0.7191037610384996,0.3210943597751889,-14.440092282441524,0.04961398506884089,0.5835439556479217,0.398,0.15037593984962405,1,0.8388330435028488,NA,FALSE
1,32,dmskw_32_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-05-08'),model_dat_daily %>% filter(coll_date > '2022-05-08' & coll_date <= '2022-05-22'),-1975.7686844459213,-1975.5605060072596,-1945.6503516157093,0.28820144393195546,0.03912197192056429,0.7163421716442289,0.3255573695407289,-6.659398666749186,0.03912710831024223,0.5780233740673169,-0.09,0.15567765567765568,1,0.8398322710499833,NA,FALSE
1,33,dmskw_33_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-05-22'),model_dat_daily %>% filter(coll_date > '2022-05-22' & coll_date <= '2022-06-05'),-2028.3569351873991,-2028.1540366366746,-1998.0613777012957,0.2822800395148656,0.03906722061470515,0.7185417698322418,0.3293852432643091,-0.08517983410242613,0.05479256442246206,0.5778250773784199,-0.262,0.15357142857142858,0.8571428571428571,0.8436203220163689,0.525,FALSE
1,34,dmskw_34_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-06-05'),model_dat_daily %>% filter(coll_date > '2022-06-05' & coll_date <= '2022-06-19'),-2066.131295963602,-2065.9334161049446,-2035.662890189365,0.27136282949323354,0.03952192916435246,0.7327792590039824,0.3318755102592678,0.11982329611243903,0.016622387297603045,0.5698391145287033,0.631,0.15505226480836237,1,0.841501976284585,0.8666666666666667,FALSE
1,35,dmskw_35_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-06-19'),model_dat_daily %>% filter(coll_date > '2022-06-19' & coll_date <= '2022-07-03'),-2128.5083216032804,-2128.3152181550045,-2097.8712329679915,0.2716148031886927,0.03913260191319048,0.7286023456906849,0.3316048677263036,-0.44861878626076845,0.0461050287246893,0.5720806639596344,0.226,0.15306122448979592,0.8571428571428571,0.8394470441067458,0.8333333333333333,FALSE
1,36,dmskw_36_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-03'),model_dat_daily %>% filter(coll_date > '2022-07-03' & coll_date <= '2022-07-17'),-2174.700586138447,-2174.512033949895,-2143.898784021285,0.262920560814646,0.039289571054709475,0.7344882558801964,0.33455454854419103,-0.46304279196413933,0.0373061121534538,0.5645451315978477,-0.53,0.1611295681063123,0.9285714285714286,0.8363448260600159,0.9375,FALSE
1,37,dmskw_37_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-17'),model_dat_daily %>% filter(coll_date > '2022-07-17' & coll_date <= '2022-07-31'),-2227.1099925710314,-2226.9257820447156,-2196.1472638262967,0.2562774671814261,0.039241464656508664,0.7396172364818258,0.33861569844116357,-8.171258640777719,0.023858335053297392,0.5534597368467226,0.187,0.14935064935064934,1,0.8196486669201842,NA,FALSE
1,38,dmskw_38_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-31'),model_dat_daily %>% filter(coll_date > '2022-07-31' & coll_date <= '2022-08-14'),-2287.2804658304276,-2287.100401521746,-2256.1604270947287,0.2559262810015088,0.03895486536689324,0.7356308912113051,0.3473407630803364,-2.2132437950344506,0.01751166313796837,0.5468662502429558,-0.059,0.14761904761904762,1,0.8092532467532467,NA,FALSE
1,39,dmskw_39_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-08-14'),model_dat_daily %>% filter(coll_date > '2022-08-14' & coll_date <= '2022-08-28'),-2349.8184755365737,-2349.642374907643,-2318.544584453844,0.2584274790326254,0.038611646517462454,0.7369023855068421,0.3477369607222636,-2.118892736386374,0.016514462770223844,0.5534981280187069,0.033,0.15062111801242237,1,0.8090785463523784,NA,FALSE
1,40,dmskw_40_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-08-28'),model_dat_daily %>% filter(coll_date > '2022-08-28' & coll_date <= '2022-09-11'),-2412.8598566519836,-2412.687548959676,-2381.435422132707,0.2606601768786686,0.038271225204327276,0.7399147654289391,0.34583076518172895,-0.4694857336476068,0.06013696786892951,0.5568814789658824,-0.784,0.14893617021276595,0.8571428571428571,0.8089461328009465,0.8958333333333334,FALSE
1,41,dmskw_41_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-09-11'),model_dat_daily %>% filter(coll_date > '2022-09-11' & coll_date <= '2022-09-25'),-2444.841215045225,-2444.6725403464297,-2413.269406661563,0.248565121678187,0.03883499581495807,0.7460323469492608,0.35111082031522806,-0.18204045772359478,0.015837355944253027,0.5471079345810785,0.206,0.1488095238095238,1,0.8080300127713921,0.6666666666666667,FALSE
1,42,dmskw_42_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-09-25'),model_dat_daily %>% filter(coll_date > '2022-09-25' & coll_date <= '2022-10-09'),-2476.315674125554,-2476.1487590733927,-2444.671326232643,0.24916624044692703,0.03866773371992056,0.7555564589467618,0.35226228240843727,-1551.7199632259958,0.01689120211863703,0.548009121075441,-1,0.1487481590574374,1,0.8069795740982182,NA,FALSE
2,1,dmskw_a_1_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-08-30'),model_dat_daily %>% filter(coll_date > '2020-08-30' & coll_date <= '2020-09-13'),-431.87006419381504,-431.2450641938152,-418.74520012739544,0.26677872186375107,0.027737548015831146,0.55190540189719,0.35179132290447,-0.2960543734130068,0.04142395492568313,0.5633273207389271,0.002,0.35294117647058826,0.8571428571428571,0.8032786885245902,0.6222222222222222,FALSE
2,2,dmskw_a_2_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-09-13'),model_dat_daily %>% filter(coll_date > '2020-09-13' & coll_date <= '2020-09-27'),-479.79862342114205,-479.25316887568806,-466.0306724656174,0.20798284625077212,0.029300828226962006,0.6347332811244372,0.37146115608058683,-1.3596347762523484,0.014002167126751128,0.5346249951947103,-0.275,0.33620689655172414,1,0.7409937888198758,0.5454545454545454,FALSE
2,3,dmskw_a_3_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-09-27'),model_dat_daily %>% filter(coll_date > '2020-09-27' & coll_date <= '2020-10-11'),-550.9446645489966,-550.4607935812546,-536.6069922967187,0.204619127657389,0.02797572771040758,0.7275087653296632,0.366164530740919,-0.29268741887562055,0.013280283807133893,0.5375547938658182,0.077,0.34615384615384615,1,0.7591925018024513,0.7083333333333333,FALSE
2,4,dmskw_a_4_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-10-11'),model_dat_daily %>% filter(coll_date > '2020-10-11' & coll_date <= '2020-10-25'),-622.7681767072083,-622.3333940985128,-607.9191102093297,0.21099110017840506,0.02688867034439534,0.722975430527034,0.37740528918730787,0.13269064130777297,0.013743231349267866,0.5340647857889237,0.437,0.3263888888888889,1,0.7572946859903381,0.8,FALSE
2,5,dmskw_a_5_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-10-25'),model_dat_daily %>% filter(coll_date > '2020-10-25' & coll_date <= '2020-11-08'),-695.0882024648032,-694.6934656226981,-679.7752272996718,0.21249478551991263,0.02598514336912912,0.7426637410403242,0.3703284183226209,-2.982246410048142,0.04929344639701386,0.5274758541375413,0.376,0.310126582278481,0.7857142857142857,0.7610959782086204,NA,FALSE
2,6,dmskw_a_6_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-11-08'),model_dat_daily %>% filter(coll_date > '2020-11-08' & coll_date <= '2020-11-22'),-733.2048986836263,-732.8434529004937,-717.4674262995591,0.21494913324834053,0.02789192970611935,0.7132321772652693,0.35395347244616326,-2.221014496831886,0.032395726800159654,0.5139178770962896,-0.741,0.27325581395348836,0.9285714285714286,0.7740574384102354,NA,FALSE
2,7,dmskw_a_7_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-11-22'),model_dat_daily %>% filter(coll_date > '2020-11-22' & coll_date <= '2020-12-06'),-791.1281235851674,-790.794790251834,-774.9993902166021,0.2683802651723616,0.02808530599059982,0.6506885288198335,0.3165190262382493,-0.6834454084019721,0.05807986786624207,0.5537393526008326,-0.077,0.26344086021505375,0.5714285714285714,0.8036200165621673,1,FALSE
2,8,dmskw_a_8_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-12-06'),model_dat_daily %>% filter(coll_date > '2020-12-06' & coll_date <= '2020-12-20'),-814.3347343718561,-813.8995012112343,-794.5448301725679,0.2502677833078808,0.030660644982935466,0.6927408413572173,0.33473476722946444,-1.4166108654345866,0.027091332150551612,0.5504402610065252,0.701,0.28,1,0.813125,NA,FALSE
2,9,dmskw_a_9_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2020-12-20'),model_dat_daily %>% filter(coll_date > '2020-12-20' & coll_date <= '2021-01-03'),-881.3104766876254,-880.9046795861763,-861.1146205975001,0.25164442455868574,0.030013363570420948,0.6917912885485716,0.3345116911957274,-0.5294214758561073,0.052377868710700694,0.5458464326493627,-0.815,0.2803738317757009,0.8571428571428571,0.8326492537313432,0.8888888888888888,FALSE
2,10,dmskw_a_10_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-01-03'),model_dat_daily %>% filter(coll_date > '2021-01-03' & coll_date <= '2021-01-17'),-916.3398979164812,-915.9598074187437,-895.7638241427579,0.2050268260803424,0.031594518372210736,0.7439167391732796,0.35361246252394907,-0.625945273770893,0.06347304807425075,0.5086085835753996,0.785,0.2675438596491228,0.5714285714285714,0.8025503907856849,1,FALSE
2,11,dmskw_a_11_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-01-17'),model_dat_daily %>% filter(coll_date > '2021-01-17' & coll_date <= '2021-01-31'),-942.6224648909872,-942.2650180824766,-921.6888385340471,0.2316390574470344,0.03366491782819221,0.7377198243865738,0.3667448630138472,-4.784939513341615,0.05639229743375599,0.526366392454661,-0.099,0.2396694214876033,0.6428571428571429,0.7985069321009598,NA,FALSE
2,12,dmskw_a_12_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-01-31'),model_dat_daily %>% filter(coll_date > '2021-01-31' & coll_date <= '2021-02-14'),-980.3040838792222,-979.9667344816319,-959.0330192123479,0.25393805021546545,0.034838490762725285,0.7116127710390711,0.33360671945409864,-0.6969158447972814,0.02679422483287242,0.5365529869535361,0.578,0.21875,1,0.7972041006523765,NA,FALSE
2,13,dmskw_a_13_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-02-14'),model_dat_daily %>% filter(coll_date > '2021-02-14' & coll_date <= '2021-02-28'),-1041.1183124595382,-1040.7989208245572,-1019.5277807055479,0.3635236174470883,0.034418618334817797,0.621641714152976,0.29813373934958926,0.10680426319186986,0.01791974385293736,0.5962493007829706,0.464,0.22592592592592592,1,0.8204137931034483,NA,FALSE
