mdl,idx,plot_label,group_vars,gr_var,direct_var,model,model_data,test_data,in_AIC,in_AICc,in_BIC,in_R2,in_RMSE,in_nRMSEq,in_nRMSEd,out_R2,out_RMSE,in_spear,out_spear,in_cover,out_cover,in_AUC,out_AUC,gr_rej
1,11,dm_11_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2020-11-29'),model_dat_daily %>% filter(coll_date > '2020-11-29' & coll_date <= '2020-12-13'),-909.1043817293312,-909.0022540697569,-898.674991073545,0.09083266838927073,0.03567222706053016,0.6823173984266454,0.35987211164131067,-0.6637665781137976,0.03618882370725223,0.3682510214679209,0.578,0.11715481171548117,1,0.6929824561403508,0.7083333333333333,FALSE
1,12,dm_12_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2020-12-13'),model_dat_daily %>% filter(coll_date > '2020-12-13' & coll_date <= '2020-12-27'),-962.7947496771855,-962.6983641350167,-952.1945812110029,0.09771303694468614,0.03566616984012498,0.6708839874070324,0.36100843678655864,-0.04923005320917562,0.010729363362339964,0.3896000875878887,0.516,0.1383399209486166,1,0.701097012952683,0.6458333333333333,FALSE
1,13,dm_13_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2020-12-27'),model_dat_daily %>% filter(coll_date > '2020-12-27' & coll_date <= '2021-01-10'),-1029.469900833634,-1029.3786460807823,-1018.7081548584333,0.09848869835088347,0.03480407697869339,0.6853975638178084,0.36276253714615353,0.13172331812467042,0.027803590847275017,0.39919932289197735,0.789,0.15355805243445692,1,0.7026995027231826,0.8979591836734694,FALSE
1,14,dm_14_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-01-10'),model_dat_daily %>% filter(coll_date > '2021-01-10' & coll_date <= '2021-01-24'),-1088.8894391489523,-1088.8027965496744,-1077.974375140951,0.09987254293438352,0.03448811930499802,0.6731657648315719,0.36490602075079576,0.07401961849104977,0.027882826710683768,0.40642013608048516,0.916,0.1387900355871886,1,0.7079744816586921,1,FALSE
1,15,dm_15_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-01-24'),model_dat_daily %>% filter(coll_date > '2021-01-24' & coll_date <= '2021-02-07'),-1148.4318629399904,-1148.3493887131863,-1137.3709368709733,0.10247999463288482,0.03419750100272011,0.6659216713981458,0.36213668428000817,-9.61079593013889,0.03308662195151278,0.4173360516178121,0.53,0.12203389830508475,1,0.7156919235570921,NA,FALSE
1,16,dm_16_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-02-07'),model_dat_daily %>% filter(coll_date > '2021-02-07' & coll_date <= '2021-02-21'),-1204.8242389014106,-1204.7455503768203,-1193.6242150707174,0.11272735932747024,0.03410875933450981,0.6643878701208418,0.3636284369559361,-4.386022291809597,0.024589017403041848,0.4327143045693194,0.257,0.11326860841423948,1,0.7246333304743117,NA,FALSE
1,17,dm_17_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-02-21'),model_dat_daily %>% filter(coll_date > '2021-02-21' & coll_date <= '2021-03-07'),-1267.0712681421746,-1266.9960330324568,-1255.7383111725067,0.13599593640335506,0.03372091231193806,0.6289600231316272,0.3614147379099833,-0.38538977287367615,0.019145289494866106,0.4548885454059605,0.684,0.1021671826625387,1,0.7394420767144517,0.8787878787878788,FALSE
1,18,dm_18_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-03-07'),model_dat_daily %>% filter(coll_date > '2021-03-07' & coll_date <= '2021-03-21'),-1332.0257604707106,-1331.9536883986386,-1320.5655116796768,0.14400113902618672,0.03323539161872769,0.6370516847455115,0.3569495098996227,0.4464119762132589,0.010781662676767122,0.4642669745647116,0.758,0.10682492581602374,1,0.7446522170279076,0.9555555555555555,FALSE
1,19,dm_19_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-03-21'),model_dat_daily %>% filter(coll_date > '2021-03-21' & coll_date <= '2021-04-04'),-1400.3693925835375,-1400.3002283184078,-1388.78703391314,0.1471179985379213,0.03263683448383101,0.6405060562216823,0.356947683597977,-2.737824158185884,0.017463175662310777,0.4656009914531335,0.367,0.11396011396011396,1,0.7484522645812969,NA,FALSE
1,20,dm_20_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-04-04'),model_dat_daily %>% filter(coll_date > '2021-04-04' & coll_date <= '2021-04-18'),-1466.7241429866453,-1466.6576609921858,-1455.024450925917,0.15192728944417555,0.03218132813960505,0.6489963486901328,0.36334482509834365,-0.7722179029711325,0.021916717024708186,0.47779722249196765,-0.16,0.1095890410958904,1,0.7566969696969696,0.5555555555555556,FALSE
1,21,dm_21_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-04-18'),model_dat_daily %>% filter(coll_date > '2021-04-18' & coll_date <= '2021-05-02'),-1530.910992377862,-1530.8469923778619,-1519.098383762617,0.14630016606659246,0.03185612542595544,0.6495856484830769,0.36785290916727975,-4.319670081842165,0.027886718390654385,0.46807095443875524,-0.108,0.10554089709762533,1,0.7476030277544155,NA,FALSE
1,22,dm_22_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-05-02'),model_dat_daily %>% filter(coll_date > '2021-05-02' & coll_date <= '2021-05-16'),-1591.3100728382017,-1591.248376180104,-1579.3886440026056,0.14923432289411998,0.0317094782716091,0.6589465086067056,0.36772951266412196,-2.8529368044857977,0.032279921407395044,0.47426041208765096,0.2,0.10941475826972011,1,0.753425012973534,NA,FALSE
1,23,dm_23_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-05-16'),model_dat_daily %>% filter(coll_date > '2021-05-16' & coll_date <= '2021-05-30'),-1648.2553298053042,-1648.1957764554284,-1636.2288902489763,0.16208177005200475,0.031707778865438636,0.6459348044670807,0.3638898817198799,-13.431552388368546,0.040491917860874305,0.48523168561615043,-0.418,0.11056511056511056,1,0.7604201883602995,NA,FALSE
1,24,dm_24_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-05-30'),model_dat_daily %>% filter(coll_date > '2021-05-30' & coll_date <= '2021-06-13'),-1697.518771111124,-1697.4612171542897,-1685.390872610098,0.18092834173255867,0.03199678110921731,0.6113076702695944,0.3600468279447843,-5.566500338648434,0.07319547247385107,0.5029124930943336,-0.644,0.0997624703087886,0.5,0.7682700993676603,1,FALSE
1,25,dm_25_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-06-13'),model_dat_daily %>% filter(coll_date > '2021-06-13' & coll_date <= '2021-06-27'),-1700.0422895529946,-1699.9866050982382,-1687.8162514597286,0.15790295339816907,0.034050632119276385,0.6391264597453694,0.3606219390685402,-1.9231625672959702,0.043595814490356044,0.4758097109293277,0.614,0.09425287356321839,0.9285714285714286,0.7593589689235596,0.6153846153846154,FALSE
1,26,dm_26_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-06-27'),model_dat_daily %>% filter(coll_date > '2021-06-27' & coll_date <= '2021-07-11'),-1747.876651164154,-1747.8227185798844,-1735.5555825009274,0.16395135246514392,0.034319877546437935,0.625394695373391,0.3596629829732286,-1.0110923068747337,0.05017677324394168,0.48118086239008256,0.374,0.09131403118040089,0.9230769230769231,0.7586337685151915,0.43750000000000006,FALSE
1,27,dm_27_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-07-11'),model_dat_daily %>% filter(coll_date > '2021-07-11' & coll_date <= '2021-07-25'),-1788.8778806002927,-1788.8254788535678,-1776.4711859270496,0.1478064532396921,0.03468503122178636,0.6355048004089884,0.36000365397613554,-5.408805138242876,0.0841144455320597,0.47589909925412854,0.635,0.08441558441558442,0.42857142857142855,0.7527069014217117,NA,FALSE
1,28,dm_28_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-07-25'),model_dat_daily %>% filter(coll_date > '2021-07-25' & coll_date <= '2021-08-08'),-1783.8922838286292,-1783.8414363710021,-1771.396030265938,0.18652926515620738,0.0369172083089769,0.6631430658346542,0.35605478501620064,-6.916011408104729,0.05997386700845275,0.49462989877491764,-0.538,0.09453781512605042,0.7857142857142857,0.7586673266976646,NA,FALSE
1,29,dm_29_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-08-08'),model_dat_daily %>% filter(coll_date > '2021-08-08' & coll_date <= '2021-08-22'),-1815.3350584935365,-1815.285675777487,-1802.7518423202225,0.1979649535807786,0.0377245691601537,0.6550926226235608,0.3498138175112827,-1.8736916120823572,0.02588616349602781,0.5184919856107327,0.626,0.09591836734693877,1,0.7686726312457306,NA,FALSE
1,30,dm_30_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-08-22'),model_dat_daily %>% filter(coll_date > '2021-08-22' & coll_date <= '2021-09-05'),-1875.0662904654712,-1875.0182904654712,-1862.398561661259,0.20725578042658277,0.03743774997026214,0.6392056749961824,0.3490569277511339,-2.7865960462337065,0.016262889256458465,0.5350222607172443,0.077,0.09325396825396826,1,0.777304305360828,NA,FALSE
1,31,dm_31_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-09-05'),model_dat_daily %>% filter(coll_date > '2021-09-05' & coll_date <= '2021-09-19'),-1938.8522526067618,-1938.8055599997579,-1926.1023268799834,0.2065778941642068,0.037023255109308664,0.6472926824569267,0.34880999010187796,-1.0961993479306709,0.013466274365170127,0.5359042403652832,-0.727,0.09073359073359073,1,0.7768424040515709,0.875,FALSE
1,32,dm_32_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-09-19'),model_dat_daily %>% filter(coll_date > '2021-09-19' & coll_date <= '2021-10-03'),-2003.711507390911,-2003.6660528454565,-1990.881576922886,0.20538663237574917,0.036597873626638446,0.6558338464065123,0.3529275832604525,0.4998989306236946,0.010089645980586053,0.5325679471756166,0.644,0.08834586466165413,1,0.7775483559680417,0.8888888888888888,FALSE
1,33,dm_33_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-10-03'),model_dat_daily %>% filter(coll_date > '2021-10-03' & coll_date <= '2021-10-17'),-2069.692129016817,-2069.6478485740126,-2056.7842720895824,0.20704875882800788,0.03616167215984559,0.6748199117965886,0.3507237791756803,-1.8122921892163584,0.015153396393415472,0.5347706949258546,0.275,0.08791208791208792,1,0.7799512812230835,0.7272727272727273,FALSE
1,34,dm_34_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-10-17'),model_dat_daily %>% filter(coll_date > '2021-10-17' & coll_date <= '2021-10-31'),-2134.6227373450183,-2134.5795718773925,-2121.638926993831,0.20655044453490778,0.03578563101628127,0.6832933035916455,0.3482319799991197,-0.2955459119808457,0.008530249745597364,0.5330861738663928,0.204,0.08928571428571429,1,0.7779544960972931,0.696969696969697,FALSE
1,35,dm_35_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-10-31'),model_dat_daily %>% filter(coll_date > '2021-10-31' & coll_date <= '2021-11-14'),-2201.4990437205747,-2201.4569384574165,-2188.4411555316274,0.20717421325192542,0.03537156225279061,0.7058532291892359,0.35126272853126483,0.18105479055205775,0.020033346031536062,0.5305364103768936,0.578,0.09059233449477352,1,0.7797072400388727,0.8444444444444444,FALSE
1,36,dm_36_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-11-14'),model_dat_daily %>% filter(coll_date > '2021-11-14' & coll_date <= '2021-11-28'),-2264.9544481342086,-2264.913352243798,-2251.82426729053,0.20820195173733358,0.03508357356669329,0.7050918073981526,0.35370992643132926,-18.90509362867744,0.038066879295475975,0.5323073318343177,-0.226,0.08843537414965986,1,0.7804817323837647,NA,FALSE
1,37,dm_37_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-11-28'),model_dat_daily %>% filter(coll_date > '2021-11-28' & coll_date <= '2021-12-12'),-2316.904082303439,-2316.8639485241747,-2303.7033099675186,0.20520614583824037,0.035145423768841465,0.6844149463694513,0.35562922379501394,-0.748548757690964,0.03825041006521959,0.5324732691202712,0.881,0.09136212624584718,1,0.7819746527201283,0.9230769230769231,FALSE
1,38,dm_38_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-12-12'),model_dat_daily %>% filter(coll_date > '2021-12-12' & coll_date <= '2021-12-26'),-2368.6618573042606,-2368.622641617986,-2355.3921164136664,0.20777152164440316,0.03521004714004501,0.6925135453909782,0.35242246337477584,-1.0508167262608286,0.01798237816639297,0.5382227043732785,-0.437,0.08928571428571429,1,0.7814102564102564,NA,FALSE
1,39,dm_39_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2021-12-26'),model_dat_daily %>% filter(coll_date > '2021-12-26' & coll_date <= '2022-01-09'),-2433.0872207167595,-2433.0488820586124,-2419.7500612586027,0.20718637028010856,0.034919074852275724,0.6920975851424044,0.3526774099756592,-11.032638530226974,0.06915163464637585,0.5377325432155556,0.758,0.09365079365079365,0.5,0.784665189461701,NA,FALSE
1,40,dm_40_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-01-09'),model_dat_daily %>% filter(coll_date > '2022-01-09' & coll_date <= '2022-01-23'),-2448.76222017799,-2448.72472017799,-2435.3591239996767,0.2011947546172358,0.03597936057980826,0.6938039766007824,0.3620366343222285,0.24446283033961003,0.039064017523908846,0.5397825412169859,0.996,0.09161490683229814,1,0.7871479079579639,1,FALSE
1,41,dm_41_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-01-23'),model_dat_daily %>% filter(coll_date > '2022-01-23' & coll_date <= '2022-02-06'),-2499.6650653708148,-2499.6283681231084,-2486.197450576839,0.20237931540543264,0.03604672221243925,0.6905329068826636,0.35586659848928043,-45.131894071758296,0.06410123939194395,0.545341008630684,0.864,0.0911854103343465,0.7857142857142857,0.7898031698536631,NA,FALSE
1,42,dm_42_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-02-06'),model_dat_daily %>% filter(coll_date > '2022-02-06' & coll_date <= '2022-02-20'),-2524.626954288987,-2524.591026145274,-2511.0961792674225,0.20926889905022317,0.036815162535651,0.6850393896685475,0.34394686677860303,-34.00918166395411,0.06644825481778187,0.5566788651943799,0.613,0.08482142857142858,0.7857142857142857,0.7952210967828298,NA,FALSE
1,43,dm_43_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-02-20'),model_dat_daily %>% filter(coll_date > '2022-02-20' & coll_date <= '2022-03-06'),-2548.0878970963026,-2548.052706480467,-2534.495264213139,0.22363799699548614,0.037608746606361786,0.6844756449304086,0.3432537647279614,-15.257748496584451,0.05207056088777945,0.5722511393177686,-0.341,0.08600583090379009,0.9285714285714286,0.8010455340758759,NA,FALSE
1,44,dm_44_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-03-06'),model_dat_daily %>% filter(coll_date > '2022-03-06' & coll_date <= '2022-03-20'),-2587.983900678804,-2587.9494179201834,-2574.330659673681,0.22123748520994269,0.03793867735606612,0.6618424709949104,0.3444222112570644,-4.765522428620836,0.03987988294081819,0.5684721563267826,0.468,0.07571428571428572,1,0.8008955223880597,0.8461538461538461,FALSE
1,45,dm_45_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-03-20'),model_dat_daily %>% filter(coll_date > '2022-03-20' & coll_date <= '2022-04-03'),-2638.6885706970497,-2638.654767880148,-2624.9759218100317,0.21365413524493626,0.037969907464275324,0.6552526597193116,0.3458062475930175,-1.0122362370925808,0.03449802559730131,0.5502530409023088,-0.789,0.07703081232492998,1,0.7894094277997613,0.9393939393939393,FALSE
1,46,dm_46_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-04-03'),model_dat_daily %>% filter(coll_date > '2022-04-03' & coll_date <= '2022-04-17'),-2693.0574703185225,-2693.024321147252,-2679.2865671739337,0.21211205617740037,0.0379044486260461,0.6561238151088145,0.34520596466688386,-8.314118388014592,0.025368624495986467,0.5478813396926218,0.002,0.07005494505494506,1,0.7867593159370347,NA,FALSE
1,47,dm_47_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-04-17'),model_dat_daily %>% filter(coll_date > '2022-04-17' & coll_date <= '2022-05-01'),-2752.85789864581,-2752.825378320607,-2739.029850916308,0.21521935739700215,0.03770331723577106,0.6431492795623631,0.34481389029098664,-1.797822849325311,0.022978960362956293,0.5540402941864645,-0.53,0.07277628032345014,1,0.7907950248103701,NA,FALSE
1,48,dm_48_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-05-01'),model_dat_daily %>% filter(coll_date > '2022-05-01' & coll_date <= '2022-05-15'),-2813.8218352408117,-2813.7899203471948,-2799.937711112273,0.21567057505702225,0.037481789981223104,0.6543817184920532,0.3441501644099395,-7.41574140230658,0.023094732720256774,0.5547379537771405,-0.244,0.07407407407407407,1,0.7931166684253104,NA,FALSE
1,49,dm_49_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-05-15'),model_dat_daily %>% filter(coll_date > '2022-05-15' & coll_date <= '2022-05-29'),-2874.8545807765267,-2874.8232491838376,-2860.91540923199,0.21688114319554386,0.03726788459896909,0.6532224465491085,0.3448130831270376,0.3103403821169842,0.02009394210328368,0.5563024332625014,0.96,0.07532467532467532,1,0.7957387348795464,1,FALSE
1,50,dm_50_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-05-29'),model_dat_daily %>% filter(coll_date > '2022-05-29' & coll_date <= '2022-06-12'),-2937.232020547518,-2937.2012513167488,-2923.238793486467,0.21745592929851887,0.03703100401754969,0.6562828916177356,0.3438849714283952,-16.078467976048557,0.03718000211710332,0.558024371628915,0.688,0.07397959183673469,1,0.7966104474576716,NA,FALSE
1,51,dm_51_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-06-12'),model_dat_daily %>% filter(coll_date > '2022-06-12' & coll_date <= '2022-06-26'),-2989.9274645245864,-2989.8972378243348,-2975.8811387322503,0.2173546373656856,0.03702780850683207,0.6316263424786465,0.3440937559234876,-6.5705269621353874,0.02797625485773421,0.5603231410426398,-0.169,0.06516290726817042,1,0.7980803827872008,NA,FALSE
1,52,dm_52_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-06-26'),model_dat_daily %>% filter(coll_date > '2022-06-26' & coll_date <= '2022-07-10'),-3048.639174706487,-3048.6094717361902,-3034.5406736860023,0.2179585430669656,0.03688781550393375,0.6251230910295315,0.3446930750160933,0.015532770839001397,0.016646478148154637,0.5622011463417594,0.574,0.059113300492610835,1,0.799686730131695,0.8333333333333334,FALSE
1,53,dm_53_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-07-10'),model_dat_daily %>% filter(coll_date > '2022-07-10' & coll_date <= '2022-07-24'),-3112.544667989195,-3112.5154709089034,-3098.3948836686322,0.2174285452896374,0.03663770284771818,0.6297902158697075,0.3442895745975955,-0.6719083054493604,0.017543592717090228,0.5608068733951389,-0.204,0.06053268765133172,1,0.798192080430373,0.8444444444444444,FALSE
1,54,dm_54_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-07-24'),model_dat_daily %>% filter(coll_date > '2022-07-24' & coll_date <= '2022-08-07'),-3176.266735552643,-3176.2380274186717,-3162.0665298771396,0.21603116737658812,0.03640151357713284,0.6378265754312445,0.34382441875198066,-2.2282894182610944,0.014456327605910882,0.5569252178057363,0.134,0.058333333333333334,1,0.7914078851578852,0.7575757575757576,FALSE
1,55,dm_55_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-08-07'),model_dat_daily %>% filter(coll_date > '2022-08-07' & coll_date <= '2022-08-21'),-3241.2062816205867,-3241.178046326469,-3226.9564880392218,0.21485433882535088,0.036148740527798845,0.6523888668094587,0.34399389421952575,-3.7504116417570232,0.011874990744385455,0.5539275965915884,-0.174,0.059718969555035126,1,0.7866942598486223,0.5833333333333334,FALSE
1,56,dm_56_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-08-21'),model_dat_daily %>% filter(coll_date > '2022-08-21' & coll_date <= '2022-09-04'),-3307.034757591612,-3307.0069798138343,-3292.7361824476325,0.21425069795097407,0.03588741173219256,0.6673375226042413,0.3439815052900966,-1.1464463932966322,0.01632986044942777,0.553121770484954,0.538,0.06105990783410138,1,0.7832547533367706,0.9,FALSE
1,57,dm_57_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-09-04'),model_dat_daily %>% filter(coll_date > '2022-09-04' & coll_date <= '2022-09-18'),-3371.677377693567,-3371.650042841631,-3357.330801525559,0.21306065894471637,0.03566014404571855,0.6674181694449799,0.343885915687409,0.1441812149396151,0.014084071756362337,0.549176606164383,0.279,0.060090702947845805,1,0.7800444588524059,0.8,FALSE
1,58,dm_58_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-09-18'),model_dat_daily %>% filter(coll_date > '2022-09-18' & coll_date <= '2022-10-02'),-3437.1909531213482,-3437.164047291752,-3422.7971318824234,0.21309447373463497,0.03542412987539299,0.6719771709764076,0.343914237741607,-0.28131584161251366,0.013272528681306597,0.5479883612923996,0.802,0.05915178571428571,1,0.7819367669708857,0.9166666666666667,FALSE
1,59,dm_59_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-10-02'),model_dat_daily %>% filter(coll_date > '2022-10-02' & coll_date <= '2022-10-16'),-3503.125125135723,-3503.098635069498,-3488.6847913372035,0.21351150821703269,0.035188735517484665,0.6803436790707931,0.34393921948706924,-1.6501934382365229,0.016063319190554284,0.5471115121444231,0.477,0.06043956043956044,1,0.7809809069327802,0.7,FALSE
1,60,dm_60_,,gr_roll,growing,sm_mean_ct,model_dat_daily %>% filter(coll_date <= '2022-10-16'),model_dat_daily %>% filter(coll_date > '2022-10-16' & coll_date <= '2022-10-30'),-3568.329225479803,-3568.303138523281,-3553.843089264881,0.21214777686240827,0.03497578306149912,0.6857306373107034,0.3447130994783816,-3.68693211804496,0.023327821434972817,0.5421760689868278,0.156,0.06277056277056277,1,0.7796088560539651,0.8333333333333334,FALSE
