mdl,idx,plot_label,group_vars,gr_var,direct_var,model,model_data,test_data,in_AIC,in_AICc,in_BIC,in_R2,in_RMSE,in_nRMSEq,in_nRMSEd,out_R2,out_RMSE,in_spear,out_spear,in_cover,out_cover,in_AUC,out_AUC,gr_rej
1,25,dmskw_25_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-05-22'),model_dat_daily %>% filter(coll_date > '2022-05-22' & coll_date <= '2022-06-05'),-1160.0372409782356,-1159.7901821547061,-1136.9412922985546,0.19584951811850182,0.044701286300771845,0.7210318895046562,0.36244667525538066,-0.5709392733901617,0.05896820322340987,0.40488597635005596,-0.06,0.21613832853025935,0.9285714285714286,0.7688952497785048,1,FALSE
1,26,dmskw_26_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-06-05'),model_dat_daily %>% filter(coll_date > '2022-06-05' & coll_date <= '2022-06-19'),-1198.0355800396019,-1197.7982919040087,-1174.7023122896048,0.1952100633974836,0.04528007946832545,0.7210889654482231,0.36862955024158267,-0.24547878570906434,0.048475739386678075,0.4213694309365267,-0.394,0.22437673130193905,0.8571428571428571,0.7614110467650539,0.6458333333333334,FALSE
1,27,dmskw_27_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-06-19'),model_dat_daily %>% filter(coll_date > '2022-06-19' & coll_date <= '2022-07-03'),-1243.2797491257459,-1243.0514882561806,-1219.7181929699234,0.1949675220498529,0.0453817668710286,0.7197264935677007,0.3700250952419336,0.22722871629582975,0.01570370600804123,0.4467134457619652,-0.069,0.22133333333333333,1,0.7679595229904828,0.675,FALSE
1,28,dmskw_28_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-03'),model_dat_daily %>% filter(coll_date > '2022-07-03' & coll_date <= '2022-07-17'),-1302.667391449437,-1302.447496161479,-1278.8859153877263,0.19539283605203328,0.04465708175704562,0.7157625978510928,0.36905976836242493,-0.05372418890358044,0.05592577848043106,0.44299171417473504,-0.14,0.23136246786632392,0.8571428571428571,0.7610814419225634,0.8775510204081632,FALSE
1,29,dmskw_29_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-17'),model_dat_daily %>% filter(coll_date > '2022-07-17' & coll_date <= '2022-07-31'),-1342.1093340206412,-1341.89721280852,-1318.1157146489616,0.18506672607333274,0.045095404756193655,0.7336271395244574,0.3755157082375419,-1.8736277883239567,0.011273521426490081,0.4346740390070712,-0.731,0.22580645161290322,1,0.7587514295659092,0.6625,FALSE
1,30,dmskw_30_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-07-31'),model_dat_daily %>% filter(coll_date > '2022-07-31' & coll_date <= '2022-08-14'),-1402.5288466195439,-1402.3239685707633,-1378.330329288751,0.18479234613206386,0.04437778436306366,0.7415586979265465,0.3748066782991908,-4.411454984922198,0.011170505642386818,0.4351481253311002,-0.121,0.22541966426858512,1,0.755,NA,FALSE
1,31,dmskw_31_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-08-14'),model_dat_daily %>% filter(coll_date > '2022-08-14' & coll_date <= '2022-08-28'),-1463.3457303861776,-1463.1476171786303,-1438.9490818455554,0.18516468071345893,0.04369697053217006,0.7533240742492859,0.3719404534180171,-1.3565922202984324,0.01589968939687951,0.44391977672208227,-0.551,0.2273781902552204,1,0.7589644012944984,0.6,FALSE
1,32,dmskw_32_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-08-28'),model_dat_daily %>% filter(coll_date > '2022-08-28' & coll_date <= '2022-09-11'),-1523.6005641086608,-1523.408783286743,-1499.0121184156633,0.18377261887058172,0.04309568402741931,0.7862235928770535,0.37390067567631236,0.3500838093867169,0.013492360819539887,0.4440944843111798,0.791,0.2202247191011236,1,0.7548230535894843,1,FALSE
1,33,dmskw_33_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-09-11'),model_dat_daily %>% filter(coll_date > '2022-09-11' & coll_date <= '2022-09-25'),-1554.121429940839,-1553.932665895895,-1529.4393368618457,0.18446716178828015,0.04279329946030062,0.8118257346351765,0.3728250144958019,-0.15200711121891342,0.040653917656230144,0.4442095360025382,0.342,0.22566371681415928,0.9285714285714286,0.7555838807726247,0.7727272727272727,FALSE
1,34,dmskw_34_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-09-25'),model_dat_daily %>% filter(coll_date > '2022-09-25' & coll_date <= '2022-10-09'),-1604.1909466557295,-1604.0079401197818,-1579.325832850976,0.18021859787681782,0.0427216701001469,0.833221983795352,0.3730237237761164,-7.159924037401256,0.03216901595902998,0.4355443146221315,-0.187,0.21888412017167383,1,0.7432095343680709,0.8571428571428572,FALSE
1,35,dmskw_35_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date <= '2022-10-09'),model_dat_daily %>% filter(coll_date > '2022-10-09' & coll_date <= '2022-10-23'),-1639.6688030831456,-1639.4893159036583,-1614.6889142589378,0.1737503432840467,0.042530352848393446,0.8458571714910089,0.37795478012089795,-1.1479555064637341,0.03196884164161474,0.4268699447265603,-0.019,0.21263157894736842,1,0.7338443228648572,0.75,FALSE
2,4,dmskw_a_4_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-07-11'),model_dat_daily %>% filter(coll_date > '2021-07-11' & coll_date <= '2021-07-25'),-341.8196825666762,-340.8966056435993,-330.5062831814696,0.32097598339289257,0.02031203052932888,0.3835387604549833,0.20921806390029285,-6.738428230737024,0.0717974826419853,0.6253963478706467,NA,0.323943661971831,0.3333333333333333,0.8495726495726496,NA,FALSE
2,5,dmskw_a_5_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-07-25'),model_dat_daily %>% filter(coll_date > '2021-07-25' & coll_date <= '2021-08-08'),-365.9490296573171,-364.74902965731724,-351.8861971261956,0.6001222000467197,0.020792706319231108,0.3272867096905894,0.16558818874539485,-1.6874665205750423,0.03818134932260402,0.7060573087723292,-0.548,0.3246753246753247,0.7692307692307693,0.8777777777777778,NA,FALSE
2,6,dmskw_a_6_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-08-08'),model_dat_daily %>% filter(coll_date > '2021-08-08' & coll_date <= '2021-08-22'),-414.5043542322636,-413.49230603949275,-399.5054962102835,0.60423761617703,0.0226316215317256,0.3314682258532304,0.1746493013038342,-3.5530652731058243,0.02457651018366877,0.774989277970599,0.246,0.3,1,0.9130864197530865,0.6153846153846154,FALSE
2,7,dmskw_a_7_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-08-22'),model_dat_daily %>% filter(coll_date > '2021-08-22' & coll_date <= '2021-09-05'),-484.2797815698209,-483.4138021883776,-468.4134361749727,0.5721687040385696,0.02226144497941662,0.34725902325464325,0.17796315205124766,-5.212960434398591,0.026970161601470116,0.7808120549499385,-0.326,0.3557692307692308,0.8571428571428571,0.9239130434782609,0.9166666666666666,FALSE
2,8,dmskw_a_8_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-09-05'),model_dat_daily %>% filter(coll_date > '2021-09-05' & coll_date <= '2021-09-19'),-551.2459876847663,-550.4892309280096,-534.6218799379732,0.524814111665644,0.022246422401503173,0.372201683048697,0.18139795140107562,-0.04295117546391891,0.052333017394784374,0.7559063388167152,0.552,0.3220338983050847,0.6428571428571429,0.9095238095238095,0.7083333333333334,FALSE
2,9,dmskw_a_9_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-09-19'),model_dat_daily %>% filter(coll_date > '2021-09-19' & coll_date <= '2021-10-03'),-569.5356402459921,-568.8636402459921,-552.2388287104739,0.40777583775191695,0.02673651488259801,0.4458994702592727,0.2166573290923214,-12.838491556657605,0.03437602630273966,0.7079597179848581,0.135,0.30303030303030304,1,0.8674812030075187,0.9230769230769231,FALSE
2,10,dmskw_a_10_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-10-03'),model_dat_daily %>% filter(coll_date > '2021-10-03' & coll_date <= '2021-10-17'),-625.9066135553252,-625.3022970085627,-608.0049738250765,0.3510715065805188,0.027226889118459663,0.4759658050949282,0.224466939901241,-7.219075881279407,0.04984731167521617,0.6381072642409918,0.322,0.2945205479452055,0.8571428571428571,0.8070769809900245,0.6326530612244897,FALSE
2,11,dmskw_a_11_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-10-17'),model_dat_daily %>% filter(coll_date > '2021-10-17' & coll_date <= '2021-10-31'),-671.8113768936993,-671.2623572858562,-653.3603340022963,0.24447494122086344,0.0285571171709643,0.542094804431775,0.23834008976033835,0.09953110754440064,0.019598472743589,0.5337943446183725,0.32,0.29375,1,0.7597117794486216,0.8636363636363636,FALSE
2,12,dmskw_a_12_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-10-31'),model_dat_daily %>% filter(coll_date > '2021-10-31' & coll_date <= '2021-11-14'),-739.3722731504018,-738.8692791384258,-720.4179413551146,0.2496530653540524,0.027929989899862936,0.5529304509893562,0.23602296145698634,-7.6075250913091175,0.045595954488378616,0.5427946579111155,0.064,0.28735632183908044,0.7142857142857143,0.7755978332672744,NA,FALSE
2,13,dmskw_a_13_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-11-14'),model_dat_daily %>% filter(coll_date > '2021-11-14' & coll_date <= '2021-11-28'),-785.0853389962745,-784.6212505984845,-765.6666872192959,0.1927248535217183,0.029046817630626515,0.5559295845959882,0.24744299195107114,0.07403292791646932,0.048488104098930444,0.4687370339005351,0.242,0.28191489361702127,0.9285714285714286,0.7393308296346875,0.8181818181818181,FALSE
2,14,dmskw_a_14_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-11-28'),model_dat_daily %>% filter(coll_date > '2021-11-28' & coll_date <= '2021-12-12'),-820.931089012806,-820.5003197820367,-801.0814828283987,0.17983411355137968,0.030787418904676553,0.581908241316146,0.2636903784127542,-0.735344893949442,0.07785319512627052,0.4709042347913764,-0.855,0.297029702970297,0.6428571428571429,0.7458829365079365,0.9242424242424242,FALSE
2,15,dmskw_a_15_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-12-12'),model_dat_daily %>% filter(coll_date > '2021-12-12' & coll_date <= '2021-12-26'),-820.9415374869037,-820.4030759484422,-797.3145886331149,0.10630629278035253,0.03502568695470427,0.6649544291108598,0.30051381141833117,-0.6117303880715466,0.05517240109139152,0.4360720547279184,-0.158,0.3101851851851852,0.7857142857142857,0.7127371273712737,0.9583333333333333,FALSE
2,16,dmskw_a_16_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2021-12-26'),model_dat_daily %>% filter(coll_date > '2021-12-26' & coll_date <= '2022-01-09'),-862.4549740198507,-861.9504695153462,-838.3884188573885,0.09894751868908824,0.03599859268952321,0.6714893501613315,0.312431104635571,-1.0474040719635838,0.0884221683513445,0.40930846423478384,-0.741,0.28695652173913044,0.6428571428571429,0.7248343079922027,1,FALSE
2,17,dmskw_a_17_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-01-09'),model_dat_daily %>% filter(coll_date > '2022-01-09' & coll_date <= '2022-01-23'),-866.7019696637504,-866.227393392564,-842.2217920866982,0.14191481948556517,0.039809261842455944,0.7163115799175517,0.33496334167322384,-5.062158437827887,0.11723474425648085,0.45450398061259883,-0.077,0.28688524590163933,0.2857142857142857,0.7346565315315315,0.7692307692307693,FALSE
2,18,dmskw_a_18_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-01-23'),model_dat_daily %>% filter(coll_date > '2022-01-23' & coll_date <= '2022-02-06'),-853.879507915355,-853.431507915355,-829.0087908209036,0.06604754271554836,0.04500977619413374,0.7915782195534079,0.3631404152533093,-2.467292032104925,0.0961482326889371,0.33618838950190477,0.035,0.27906976744186046,0.42857142857142855,0.693491780062804,0.9230769230769231,FALSE
2,19,dmskw_a_19_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-02-06'),model_dat_daily %>% filter(coll_date > '2022-02-06' & coll_date <= '2022-02-20'),-868.2126095396685,-867.7883671154261,-842.9719950755969,0.12262862504008909,0.04780366881510124,0.7782265336824805,0.37507447413039535,-0.3304624810691301,0.03864449743715346,0.35531128883302066,-0.007,0.29411764705882354,1,0.7197814207650274,NA,FALSE
2,20,dmskw_a_20_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-03-13'),model_dat_daily %>% filter(coll_date > '2022-03-13' & coll_date <= '2022-03-27'),-922.9576786947804,-922.5562450030241,-897.3413031844631,0.18873962415120127,0.0472988647943152,0.7339893678864654,0.3540606332726461,-2.7603336590224514,0.02774838212650407,0.41239133754025464,NA,0.25435540069686413,1,0.74676399026764,NA,FALSE
2,21,dmskw_a_21_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-03-27'),model_dat_daily %>% filter(coll_date > '2022-03-27' & coll_date <= '2022-04-10'),-943.0661693315647,-942.6718031343815,-917.3288927156873,0.19233656937711263,0.046993289362299025,0.7393040202178098,0.35881380089787446,-7.809160927458741,0.03812116486467287,0.41783261164883007,-0.218,0.25,1,0.7551212620673416,NA,FALSE
2,22,dmskw_a_22_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-04-10'),model_dat_daily %>% filter(coll_date > '2022-04-10' & coll_date <= '2022-04-24'),-993.5741860855413,-993.1970817084369,-967.5320036492894,0.193350989619963,0.04638869489220462,0.7201871116650105,0.3597346304999651,-0.09135507657800068,0.03159256489684874,0.4441691681441169,0.029,0.24918032786885247,1,0.774157108098714,0.8333333333333333,FALSE
2,23,dmskw_a_23_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-04-24'),model_dat_daily %>% filter(coll_date > '2022-04-24' & coll_date <= '2022-05-08'),-1047.4686822663277,-1047.1085536489643,-1021.1123445468338,0.19357181759591158,0.045836133892736206,0.7224499145628659,0.36321621122116254,-0.1424665798195377,0.0212580942946174,0.43531037503496256,-0.022,0.2507836990595611,1,0.779136690647482,NA,FALSE
2,24,dmskw_a_24_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-05-08'),model_dat_daily %>% filter(coll_date > '2022-05-08' & coll_date <= '2022-05-22'),-1105.3553030864175,-1105.0106877018022,-1078.6983056565555,0.20203780311963992,0.04506487316343666,0.7196183265149987,0.3644151313173286,-0.5622820962803887,0.034727612297753105,0.44666080678645076,0.883,0.24924924924924924,1,0.7940740191352073,1,FALSE
2,25,dmskw_a_25_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date <= '2022-05-22'),model_dat_daily %>% filter(coll_date > '2022-05-22' & coll_date <= '2022-06-05'),-1158.9511004705607,-1158.6207169897348,-1132.0058270109332,0.1956125330794375,0.044642462366332694,0.7200830592559834,0.361969719417478,-0.6311065407629102,0.060086839463942686,0.4198311769260476,-0.055,0.23919308357348704,0.9285714285714286,0.7807537654194779,0.9230769230769231,FALSE
